#, time, y[0], y[1], y[2], y[3], y[4], y[5], y[6], y[7], y[8], y[9], y[10], y[11], y[12], y[13], y[14], y[15], y[16], y[17], y[18], y[19], y[20], y[21], y[22], y[23], y[24], y[25], y[26], y[27], y[28], y[29], y[30], y[31], y[32], y[33], y[34], y[35], y[36], y[37], y[38], y[39], y[40], y[41], y[42], y[43], y[44], y[45], y[46], y[47], y[48], y[49]
30, 1.200000, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31, 1.240000, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32, 1.280000, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33, 1.320000, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34, 1.360000, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
35, 1.400000, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36, 1.440000, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37, 1.480000, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
38, 1.520000, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39, 1.560000, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40, 1.600000, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41, 1.640000, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42, 1.680000, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43, 1.720000, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44, 1.760000, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
45, 1.800000, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
46, 1.840000, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000, 0.000000
47, 1.880000, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000, 0.000000
48, 1.920000, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000, 0.000000
49, 1.960000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, 0.000000
50, 2.000000, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690
51, 2.040000, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754
52, 2.080000, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547
53, 2.120000, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328
54, 2.160000, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057
55, 2.200000, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027
56, 2.240000, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287
57, 2.280000, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827
58, 2.320000, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513
59, 2.360000, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785
60, 2.400000, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125, 0.587785, 0.770513, 0.904827, 0.982287, 0.998027, 0.951057, 0.844328, 0.684547, 0.481754, 0.248690, -0.000000, -0.248690, -0.481754, -0.684547, -0.844328, -0.951057, -0.998027, -0.982287, -0.904827, -0.770513, -0.587785, -0.368125, -0.125333, 0.125333, 0.368125
